"year","alpha.3","country_or_area","unit","geothermal","hydro","nuclear_electricity","solar_electricity","tide_wave_and_ocean_electricity","wind_electricity","Total_RProd","Total_Consumption"
1996,"ARM","Armenia","Kilowatt-hours, Million",0,1573,2324,0,0,0,3897,3412
1996,"AUS","Australia","Kilowatt-hours, Million",0,15731,0,19,0,7,15757,148959
1996,"AUT","Austria","Kilowatt-hours, Million",0,35522,0,1,0,5,35528,48311
1996,"AZE","Azerbaijan","Kilowatt-hours, Million",0,1538,0,0,0,0,1538,13765
1996,"BDI","Burundi","Kilowatt-hours, Million",0,118,0,0,0,0,118,89
1996,"BEL","Belgium","Kilowatt-hours, Million",0,1200,43336,0,0,8,44544,69876
1996,"BEN","Benin","Kilowatt-hours, Million",0,0,0,0,0,0,0,281
1996,"BFA","Burkina Faso","Kilowatt-hours, Million",0,73.8,0,0,0,0,73.8,225.9
1996,"BGD","Bangladesh","Kilowatt-hours, Million",0,739,0,0,0,0,739,8384
1996,"BGR","Bulgaria","Kilowatt-hours, Million",0,2919,18082,0,0,0,21001,29890
1996,"BIH","Bosnia and Herzegovina","Kilowatt-hours, Million",0,5156,0,0,0,0,5156,4132
1996,"BLR","Belarus","Kilowatt-hours, Million",0,16,0,0,0,0,16,25499
1996,"BLZ","Belize","Kilowatt-hours, Million",0,61,0,0,0,0,61,160
1996,"BOL","Bolivia (Plur. State of)","Kilowatt-hours, Million",0,1466,0,0,0,0,1466,2839
1996,"BRA","Brazil","Kilowatt-hours, Million",0,265769,2429,0,0,0,268198,268663
1996,"BTN","Bhutan","Kilowatt-hours, Million",0,1972,0,0,0,0,1972,343
1996,"CAF","Central African Rep.","Kilowatt-hours, Million",0,82,0,0,0,0,82,98
1996,"CAN","Canada","Kilowatt-hours, Million",0,355758,92767,6,32,62,448625,453072
1996,"CHE","Switzerland","Kilowatt-hours, Million",0,29995,25142,6,0,1,55144,48692
1996,"CHL","Chile","Kilowatt-hours, Million",0,16841,0,0,0,0,16841,26946
1996,"CHN","China","Kilowatt-hours, Million",0,563898,42900,0,0,0,606798,867895
1996,"CIV","Côte d'Ivoire","Kilowatt-hours, Million",0,1775,0,0,0,0,1775,1685
1996,"CMR","Cameroon","Kilowatt-hours, Million",0,2868,0,0,0,0,2868,2675
1996,"COD","Dem. Rep. of the Congo","Kilowatt-hours, Million",0,5397,0,0,0,0,5397,2033
1996,"COG","Congo","Kilowatt-hours, Million",0,354,0,0,0,0,354,247
1996,"COL","Colombia","Kilowatt-hours, Million",0,35533,0,0,0,0,35533,33496
1996,"CPV","Cabo Verde","Kilowatt-hours, Million",0,0,0,0,0,7.1,7.1,68.9
1996,"CRI","Costa Rica","Kilowatt-hours, Million",510,3937,0,23,0,0,4470,4457
1996,"CUB","Cuba","Kilowatt-hours, Million",0,95,0,0,0,0,95,9793
1996,"CZE","Czechia","Kilowatt-hours, Million",0,2403,12850,0,0,0,15253,50284
1996,"DEU","Germany","Kilowatt-hours, Million",0,26638,160016,12,0,2078,188744,458358
1996,"DMA","Dominica","Kilowatt-hours, Million",0,36,0,0,0,0,36,55
1996,"DNK","Denmark","Kilowatt-hours, Million",0,19,0,0,0,1227,1246,31709
1996,"DOM","Dominican Republic","Kilowatt-hours, Million",0,2020,0,0,0,0,2020,4844
1996,"DZA","Algeria","Kilowatt-hours, Million",0,130,0,0,0,0,130,15035
1996,"ECU","Ecuador","Kilowatt-hours, Million",0,6344,0,0,0,0,6344,7062
1996,"EGY","Egypt","Kilowatt-hours, Million",0,11669,0,0,0,0,11669,49130
1996,"ESP","Spain","Kilowatt-hours, Million",0,40874,56330,12,0,364,97580,147182
1996,"EST","Estonia","Kilowatt-hours, Million",0,2,0,0,0,0,2,4879
1996,"ETH","Ethiopia","Kilowatt-hours, Million",6,1510,0,0,0,0,1516,1268
1996,"FIN","Finland","Kilowatt-hours, Million",0,11860,19476,1,0,11,31348,66501
1996,"FJI","Fiji","Kilowatt-hours, Million",0,365.059,0,0,0,0,365.059,522
1996,"FRA","France","Kilowatt-hours, Million",0,70282,397340,1,491,7,468121,355834
1996,"FRO","Faeroe Islands","Kilowatt-hours, Million",0,70,0,0,0,1,71,153
1996,"GAB","Gabon","Kilowatt-hours, Million",0,770,0,0,0,0,770,858
1996,"GBR","United Kingdom","Kilowatt-hours, Million",0,4949,94671,0,0,488,100108,309366
1996,"GEO","Georgia","Kilowatt-hours, Million",0,6000,0,0,0,0,6000,5060
1996,"GHA","Ghana","Kilowatt-hours, Million",0,6625,0,0,0,0,6625,4016
1996,"GIN","Guinea","Kilowatt-hours, Million",0,275,0,0,0,0,275,446
1996,"GLP","Guadeloupe","Kilowatt-hours, Million",15,0,0,0,0,0,15,961
1996,"GNQ","Equatorial Guinea","Kilowatt-hours, Million",0,7,0,0,0,0,7,30
1996,"GRC","Greece","Kilowatt-hours, Million",0,4504,0,0,0,38,4542,35564
1996,"GTM","Guatemala","Kilowatt-hours, Million",0,2300,0,0,0,0,2300,3067
1996,"GUF","French Guiana","Kilowatt-hours, Million",0,190,0,0,0,0,190,373
1996,"GUY","Guyana","Kilowatt-hours, Million",0,5,0,0,0,0,5,519.9
1996,"HND","Honduras","Kilowatt-hours, Million",0,2158,0,0,0,0,2158,2197
1996,"HRV","Croatia","Kilowatt-hours, Million",0,7863,0,0,0,0,7863,10284
1996,"HTI","Haiti","Kilowatt-hours, Million",0,255,0,0,0,0,255,255
1996,"HUN","Hungary","Kilowatt-hours, Million",0,207,14180,0,0,0,14387,28684
1996,"IDN","Indonesia","Kilowatt-hours, Million",2210,11269,0,0,0,0,13479,56842
1996,"IND","India","Kilowatt-hours, Million",0,68919,9071,0,0,926,78916,316867
1996,"IRL","Ireland","Kilowatt-hours, Million",0,982,0,0,0,14,996,15854
1996,"IRN","Iran (Islamic Rep. of)","Kilowatt-hours, Million",0,7392,0,0,0,0,7392,76241
1996,"IRQ","Iraq","Kilowatt-hours, Million",0,570,0,0,0,0,570,29050
1996,"ISL","Iceland","Kilowatt-hours, Million",346,4772,0,0,0,0,5118,4296
1996,"ISR","Israel","Kilowatt-hours, Million",0,24,0,0,0,0,24,29797
1996,"ITA","Italy","Kilowatt-hours, Million",3762,47072,0,14,0,33,50881,240694
1996,"JAM","Jamaica","Kilowatt-hours, Million",0,128,0,0,0,0,128,5388
1996,"JOR","Jordan","Kilowatt-hours, Million",0,22,0,0,0,0,22,5034
1996,"JPN","Japan","Kilowatt-hours, Million",3673,89433,302200,63,0,2,395371,879046
1996,"KAZ","Kazakhstan","Kilowatt-hours, Million",0,7331,0,0,0,0,7331,45732
1996,"KEN","Kenya","Kilowatt-hours, Million",392,3383,0,0,0,0,3775,3650
1996,"KGZ","Kyrgyzstan","Kilowatt-hours, Million",0,12255,0,0,0,0,12255,8763
1996,"KHM","Cambodia","Kilowatt-hours, Million",0,78,0,0,0,0,78,185
1996,"KOR","Korea, Dem.Ppl's.Rep.","Kilowatt-hours, Million",0,12500,0,0,0,0,12500,16431
1996,"LAO","Lao People's Dem. Rep.","Kilowatt-hours, Million",0,1247.8368,0,0,0,0,1247.8368,379.5414
1996,"LBN","Lebanon","Kilowatt-hours, Million",0,798,0,0,0,0,798,6730
1996,"LKA","Sri Lanka","Kilowatt-hours, Million",0,3252,0,0,0,0,3252,3740
1996,"LTU","Lithuania","Kilowatt-hours, Million",0,874,13942,0,0,0,14816,6621
1996,"LUX","Luxembourg","Kilowatt-hours, Million",0,876,0,0,0,0,876,4907
1996,"LVA","Latvia","Kilowatt-hours, Million",0,1860,0,0,0,1,1861,4449
1996,"MAR","Morocco","Kilowatt-hours, Million",0,1938,0,0,0,0,1938,10762
1996,"MDA","Republic of Moldova","Kilowatt-hours, Million",0,366,0,0,0,0,366,5693
1996,"MDG","Madagascar","Kilowatt-hours, Million",0,442.4358,0,0,0,0,442.4358,559.255
1996,"MEX","Mexico","Kilowatt-hours, Million",5729,31442,7878,6,0,6,45061,111282
1996,"MKD","T.F.Yug.Rep. Macedonia","Kilowatt-hours, Million",0,850,0,0,0,0,850,5096
1996,"MLI","Mali","Kilowatt-hours, Million",0,212,0,0,0,0,212,317
1996,"MMR","Myanmar","Kilowatt-hours, Million",0,1651,0,0,0,0,1651,2372
1996,"MOZ","Mozambique","Kilowatt-hours, Million",0,209,0,0,0,0,209,642
1996,"MRT","Mauritania","Kilowatt-hours, Million",0,30,0,0,0,0,30,355.4
1996,"MUS","Mauritius","Kilowatt-hours, Million",0,105,0,0,0,0,105,991
1996,"MWI","Malawi","Kilowatt-hours, Million",0,805,0,0,0,0,805,837.5
1996,"MYS","Malaysia","Kilowatt-hours, Million",0,5139,0,0,0,0,5139,42830
1996,"NAM","Namibia","Kilowatt-hours, Million",0,854,0,0,0,0,854,1721
1996,"NCL","New Caledonia","Kilowatt-hours, Million",0,392,0,0,0,2,394,1462
1996,"NGA","Nigeria","Kilowatt-hours, Million",0,5500,0,0,0,0,5500,9052
1996,"NIC","Nicaragua","Kilowatt-hours, Million",600,340,0,0,0,0,940,1289
1996,"NLD","Netherlands","Kilowatt-hours, Million",0,80,4160,2,0,437,4679,84163
1996,"NOR","Norway","Kilowatt-hours, Million",0,104148,0,0,0,9,104157,103144
1996,"NPL","Nepal","Kilowatt-hours, Million",0,1154,0,0,0,0,1154,898
1996,"NZL","New Zealand","Kilowatt-hours, Million",2161,26180,0,0,0,8,28349,31735
1996,"PAK","Pakistan","Kilowatt-hours, Million",0,23206,483,0,0,0,23689,41924
1996,"PAN","Panama","Kilowatt-hours, Million",0,3003,0,0,0,0,3003,2905
1996,"PER","Peru","Kilowatt-hours, Million",0,13549,0,0,0,0,13549,14052
1996,"PHL","Philippines","Kilowatt-hours, Million",6534,7046,0,0,0,0,13580,29238
1996,"PNG","Papua New Guinea","Kilowatt-hours, Million",0,943,0,0,0,0,943,1524
1996,"POL","Poland","Kilowatt-hours, Million",0,3910,0,0,0,0,3910,94903
1996,"PRI","Puerto Rico","Kilowatt-hours, Million",0,141,0,0,0,0,141,17074
1996,"PRT","Portugal","Kilowatt-hours, Million",49,14857,0,1,0,21,14928,30229
1996,"PRY","Paraguay","Kilowatt-hours, Million",0,44772,0,0,0,0,44772,3673
1996,"PYF","French Polynesia","Kilowatt-hours, Million",0,118,0,0,0,0,118,295
1996,"REU","Réunion","Kilowatt-hours, Million",0,625,0,0,0,0,625,1228
1996,"ROK","Korea, Republic of","Kilowatt-hours, Million",0,5201,73924,3,0,0,79128,182470
1996,"ROU","Romania","Kilowatt-hours, Million",0,15755,1386,0,0,0,17141,39727
1996,"RUS","Russian Federation","Kilowatt-hours, Million",28,154345,109026,0,0,0,263399,601170
1996,"RWA","Rwanda","Kilowatt-hours, Million",0,150,0,0,0,0,150,131
1996,"SDN","Sudan (former)","Kilowatt-hours, Million",0,955,0,0,0,0,955,1368
1996,"SLV","El Salvador","Kilowatt-hours, Million",431,1883,0,0,0,0,2314,2918
1996,"SRB","Serbia and Montenegro","Kilowatt-hours, Million",0,11501,0,0,0,0,11501,31560
1996,"STP","Sao Tome and Principe","Kilowatt-hours, Million",0,6,0,0,0,0,6,NA
1996,"SUR","Suriname","Kilowatt-hours, Million",0,1203.2,0,0,0,0,1203.2,1269
1996,"SVK","Slovakia","Kilowatt-hours, Million",0,4533,11249,0,0,0,15782,23479
1996,"SVN","Slovenia","Kilowatt-hours, Million",0,3673,4647,0,0,0,8320,9496
1996,"SWE","Sweden","Kilowatt-hours, Million",0,51775,74274,1,0,144,126194,126004
1996,"SWZ","Swaziland","Kilowatt-hours, Million",0,210,0,0,0,0,210,1010
1996,"SYR","Syrian Arab Republic","Kilowatt-hours, Million",0,2550,0,0,0,0,2550,10878
1996,"TGO","Togo","Kilowatt-hours, Million",0,190,0,0,0,0,190,379
1996,"THA","Thailand","Kilowatt-hours, Million",2,7341,0,0,0,0,7343,78878
1996,"TJK","Tajikistan","Kilowatt-hours, Million",0,14825,0,0,0,0,14825,13558
1996,"TKM","Turkmenistan","Kilowatt-hours, Million",0,5,0,0,0,0,5,4690
1996,"TUN","Tunisia","Kilowatt-hours, Million",0,67,0,0,0,0,67,6164
1996,"TUR","Turkey","Kilowatt-hours, Million",84,40475,0,0,0,0,40559,71430
1996,"TZA","United Rep. of Tanzania","Kilowatt-hours, Million",0,1748,0,0,0,0,1748,1639
1996,"UGA","Uganda","Kilowatt-hours, Million",0,1165,0,0,0,0,1165,564
1996,"UKR","Ukraine","Kilowatt-hours, Million",0,8833,79577,0,0,0,88410,129195
1996,"URY","Uruguay","Kilowatt-hours, Million",0,5767,0,0,0,0,5767,5204
1996,"USA","United States","Kilowatt-hours, Million",15746,376702,715212,906,0,3410,1111976,3127976
1996,"UZB","Uzbekistan","Kilowatt-hours, Million",0,6525,0,0,0,0,6525,38489
1996,"VCT","St. Vincent-Grenadines","Kilowatt-hours, Million",0,21,0,0,0,0,21,65.6
1996,"VEN","Venezuela (Bolivar. Rep.)","Kilowatt-hours, Million",0,53844,0,0,0,0,53844,55727
1996,"VNM","Viet Nam","Kilowatt-hours, Million",0,12008,0,0,0,0,12008,13375
1996,"WSM","Samoa","Kilowatt-hours, Million",0,25,0,0,0,0,25,69
1996,"ZAF","South Africa","Kilowatt-hours, Million",0,3539,11775,0,0,0,15314,148602
1996,"ZMB","Zambia","Kilowatt-hours, Million",0,7114,0,0,0,0,7114,6161
1996,"ZWE","Zimbabwe","Kilowatt-hours, Million",0,2167,0,0,0,0,2167,8344
1997,"AFG","Afghanistan","Kilowatt-hours, Million",0,485,0,0,0,0,485,603
1997,"AGO","Angola","Kilowatt-hours, Million",0,875,0,0,0,0,875,967
1997,"ALB","Albania","Kilowatt-hours, Million",0,5028,0,0,0,0,5028,2104
1997,"AND","Andorra","Kilowatt-hours, Million",0,100,0,0,0,0,100,295.6
1997,"ARG","Argentina","Kilowatt-hours, Million",0,28181,7961,0,0,15,36157,63032
1997,"ARM","Armenia","Kilowatt-hours, Million",0,1390,1600,0,0,0,2990,4268
1997,"AUS","Australia","Kilowatt-hours, Million",0,16852,0,23,0,7,16882,153871
1997,"AUT","Austria","Kilowatt-hours, Million",0,37124,0,2,0,20,37146,48904
1997,"AZE","Azerbaijan","Kilowatt-hours, Million",0,1712,0,0,0,0,1712,11274
1997,"BDI","Burundi","Kilowatt-hours, Million",0,120,0,0,0,0,120,90
1997,"BEL","Belgium","Kilowatt-hours, Million",0,1277,47408,0,0,8,48693,71829
1997,"BEN","Benin","Kilowatt-hours, Million",0,0,0,0,0,0,0,298
1997,"BFA","Burkina Faso","Kilowatt-hours, Million",0,61.5,0,0,0,0,61.5,259.3
1997,"BGD","Bangladesh","Kilowatt-hours, Million",0,719,0,0,0,0,719,8784
1997,"BGR","Bulgaria","Kilowatt-hours, Million",0,2936,17751,0,0,0,20687,26916
1997,"BIH","Bosnia and Herzegovina","Kilowatt-hours, Million",0,4655,0,0,0,0,4655,4868
1997,"BLR","Belarus","Kilowatt-hours, Million",0,21,0,0,0,0,21,26764
1997,"BLZ","Belize","Kilowatt-hours, Million",0,69,0,0,0,0,69,159
1997,"BOL","Bolivia (Plur. State of)","Kilowatt-hours, Million",0,1565,0,0,0,0,1565,3054
1997,"BRA","Brazil","Kilowatt-hours, Million",0,278972,3169,0,0,0,282141,285545
1997,"BTN","Bhutan","Kilowatt-hours, Million",0,1838,0,0,0,0,1838,367
1997,"CAF","Central African Rep.","Kilowatt-hours, Million",0,82,0,0,0,0,82,100
1997,"CAN","Canada","Kilowatt-hours, Million",0,350809,82528,7,32,62,433438,458876
1997,"CHE","Switzerland","Kilowatt-hours, Million",0,35142,25409,8,0,2,60561,48612
1997,"CHL","Chile","Kilowatt-hours, Million",0,18946,0,0,0,0,18946,29347
1997,"CHN","China","Kilowatt-hours, Million",0,587949,43254,0,0,0,631203,896941
1997,"CIV","Côte d'Ivoire","Kilowatt-hours, Million",0,1868,0,0,0,0,1868,2172
1997,"CMR","Cameroon","Kilowatt-hours, Million",0,3092,0,0,0,0,3092,2860
1997,"COD","Dem. Rep. of the Congo","Kilowatt-hours, Million",0,5404,0,0,0,0,5404,2035
1997,"COG","Congo","Kilowatt-hours, Million",0,456,0,0,0,0,456,370
1997,"COL","Colombia","Kilowatt-hours, Million",0,31727,0,0,0,0,31727,35381
1997,"CPV","Cabo Verde","Kilowatt-hours, Million",0,0,0,0,0,7.2,7.2,73.6
1997,"CRI","Costa Rica","Kilowatt-hours, Million",544,4789,0,76,0,0,5409,4711
1997,"CUB","Cuba","Kilowatt-hours, Million",0,130,0,0,0,0,130,10482
1997,"CZE","Czechia","Kilowatt-hours, Million",0,2080,12494,0,0,0,14574,49635
1997,"DEU","Germany","Kilowatt-hours, Million",0,20900,170328,18,0,3034,194280,461727
1997,"DMA","Dominica","Kilowatt-hours, Million",0,34,0,0,0,0,34,61
1997,"DNK","Denmark","Kilowatt-hours, Million",0,19,0,0,0,1934,1953,31885
1997,"DOM","Dominican Republic","Kilowatt-hours, Million",0,2196,0,0,0,0,2196,4924
1997,"DZA","Algeria","Kilowatt-hours, Million",0,75,0,0,0,0,75,15197
1997,"ECU","Ecuador","Kilowatt-hours, Million",0,6534,0,0,0,0,6534,7802
1997,"EGY","Egypt","Kilowatt-hours, Million",0,11962,0,0,0,0,11962,48184
1997,"ERI","Eritrea","Kilowatt-hours, Million",0,0,0,1,0,0,1,170
1997,"ESP","Spain","Kilowatt-hours, Million",0,36002,55298,13,0,742,92055,159028
1997,"EST","Estonia","Kilowatt-hours, Million",0,3,0,0,0,0,3,5158
1997,"ETH","Ethiopia","Kilowatt-hours, Million",6,1566,0,0,0,0,1572,1453
1997,"FIN","Finland","Kilowatt-hours, Million",0,12242,20894,1,0,17,33154,70492
1997,"FJI","Fiji","Kilowatt-hours, Million",0,403.815,0,0,0,0,403.815,543
1997,"FRA","France","Kilowatt-hours, Million",0,67559,395483,2,510,11,463565,355458
1997,"FRO","Faeroe Islands","Kilowatt-hours, Million",0,76,0,0,0,1,77,168
1997,"GAB","Gabon","Kilowatt-hours, Million",0,809,0,0,0,0,809,891
1997,"GBR","United Kingdom","Kilowatt-hours, Million",0,5655,98146,0,0,667,104468,311196
1997,"GEO","Georgia","Kilowatt-hours, Million",0,6047,0,0,0,0,6047,5699
1997,"GHA","Ghana","Kilowatt-hours, Million",0,6865,0,0,0,0,6865,5076
1997,"GIN","Guinea","Kilowatt-hours, Million",0,288,0,0,0,0,288,447
1997,"GLP","Guadeloupe","Kilowatt-hours, Million",15,0,0,0,0,0,15,1034
1997,"GNQ","Equatorial Guinea","Kilowatt-hours, Million",0,7,0,0,0,0,7,25
1997,"GRC","Greece","Kilowatt-hours, Million",0,4096,0,0,0,36,4132,37213
1997,"GTM","Guatemala","Kilowatt-hours, Million",0,2103,0,0,0,0,2103,3257
1997,"GUF","French Guiana","Kilowatt-hours, Million",0,220,0,0,0,0,220,373
1997,"GUY","Guyana","Kilowatt-hours, Million",0,5,0,0,0,0,5,602.56
1997,"HND","Honduras","Kilowatt-hours, Million",0,1378,0,0,0,0,1378,2472
1997,"HRV","Croatia","Kilowatt-hours, Million",0,5864,0,0,0,0,5864,11055
1997,"HTI","Haiti","Kilowatt-hours, Million",0,255,0,0,0,0,255,326
1997,"HUN","Hungary","Kilowatt-hours, Million",0,216,13968,0,0,0,14184,28838
1997,"IDN","Indonesia","Kilowatt-hours, Million",2439,9759,0,0,0,0,12198,61443
1997,"IND","India","Kilowatt-hours, Million",0,74661,10083,0,0,1037,85781,334217
1997,"IRL","Ireland","Kilowatt-hours, Million",0,942,0,0,0,50,992,16716
1997,"IRN","Iran (Islamic Rep. of)","Kilowatt-hours, Million",0,6929,0,0,0,0,6929,79584
1997,"IRQ","Iraq","Kilowatt-hours, Million",0,581,0,0,0,0,581,29561
1997,"ISL","Iceland","Kilowatt-hours, Million",375,5207,0,0,0,0,5582,4712
1997,"ISR","Israel","Kilowatt-hours, Million",0,25,0,0,0,0,25,30404
1997,"ITA","Italy","Kilowatt-hours, Million",3905,46552,0,15,0,118,50590,248205
1997,"JAM","Jamaica","Kilowatt-hours, Million",0,110,0,0,0,0,110,5582
1997,"JOR","Jordan","Kilowatt-hours, Million",0,17,0,0,0,0,17,5193
1997,"JPN","Japan","Kilowatt-hours, Million",3756,100414,319177,96,0,1,423444,898014
1997,"KAZ","Kazakhstan","Kilowatt-hours, Million",0,6499,0,0,0,0,6499,38882
1997,"KEN","Kenya","Kilowatt-hours, Million",369,3228,0,0,0,0,3597,3848
1997,"KGZ","Kyrgyzstan","Kilowatt-hours, Million",0,10934,0,0,0,0,10934,8177
1997,"KHM","Cambodia","Kilowatt-hours, Million",0,58,0,0,0,0,58,235
1997,"KOR","Korea, Dem.Ppl's.Rep.","Kilowatt-hours, Million",0,10700,0,0,0,0,10700,14758
1997,"LAO","Lao People's Dem. Rep.","Kilowatt-hours, Million",0,1218.7388,0,0,0,0,1218.7388,433.8604
1997,"LBN","Lebanon","Kilowatt-hours, Million",0,901,0,0,0,0,901,8000
1997,"LKA","Sri Lanka","Kilowatt-hours, Million",0,3447,0,0,0,0,3447,4274
1997,"LTU","Lithuania","Kilowatt-hours, Million",0,769,12024,0,0,0,12793,6736
1997,"LUX","Luxembourg","Kilowatt-hours, Million",0,937,0,0,0,3,940,5057
1997,"LVA","Latvia","Kilowatt-hours, Million",0,2952,0,0,0,1,2953,4142
1997,"MAR","Morocco","Kilowatt-hours, Million",0,2083,0,0,0,0,2083,11569
1997,"MDA","Republic of Moldova","Kilowatt-hours, Million",0,382,0,0,0,0,382,5257
1997,"MDG","Madagascar","Kilowatt-hours, Million",0,488.7175,0,0,0,0,488.7175,603.435
1997,"MEX","Mexico","Kilowatt-hours, Million",5466,26431,10456,6,0,12,42371,119886
1997,"MKD","T.F.Yug.Rep. Macedonia","Kilowatt-hours, Million",0,900,0,0,0,0,900,5277
1997,"MLI","Mali","Kilowatt-hours, Million",0,229,0,0,0,0,229,372
1997,"MMR","Myanmar","Kilowatt-hours, Million",0,1685,0,0,0,0,1685,2677
1997,"MOZ","Mozambique","Kilowatt-hours, Million",0,765,0,0,0,0,765,779
1997,"MRT","Mauritania","Kilowatt-hours, Million",0,30,0,0,0,0,30,355.92
1997,"MTQ","Martinique","Kilowatt-hours, Million",0,0,0,0.774,0,0,0.774,347
1997,"MUS","Mauritius","Kilowatt-hours, Million",0,93,0,0,0,0,93,1083
1997,"MWI","Malawi","Kilowatt-hours, Million",0,896,0,0,0,0,896,922.6
1997,"MYS","Malaysia","Kilowatt-hours, Million",0,5400,0,0,0,0,5400,50609
1997,"NAM","Namibia","Kilowatt-hours, Million",0,610,0,0,0,0,610,1682
1997,"NCL","New Caledonia","Kilowatt-hours, Million",0,359,0,0,0,5,364,1494
1997,"NGA","Nigeria","Kilowatt-hours, Million",0,5593,0,0,0,0,5593,8843
1997,"NIC","Nicaragua","Kilowatt-hours, Million",600,340,0,0,0,0,940,1462
1997,"NLD","Netherlands","Kilowatt-hours, Million",0,92,2408,3,0,475,2978,87472
1997,"NOR","Norway","Kilowatt-hours, Million",0,110938,0,0,0,11,110949,103897
1997,"NPL","Nepal","Kilowatt-hours, Million",0,1167,0,0,0,0,1167,952
1997,"NZL","New Zealand","Kilowatt-hours, Million",2258,23256,0,0,0,14,25528,32630
1997,"PAK","Pakistan","Kilowatt-hours, Million",0,20858,346,0,0,0,21204,42913
1997,"PAN","Panama","Kilowatt-hours, Million",0,2902,0,0,0,0,2902,3433
1997,"PER","Peru","Kilowatt-hours, Million",0,13213,0,0,0,0,13213,14787
1997,"PHL","Philippines","Kilowatt-hours, Million",7237,6048,0,0,0,0,13285,31783
1997,"PNG","Papua New Guinea","Kilowatt-hours, Million",0,710,0,0,0,0,710,1271
1997,"POL","Poland","Kilowatt-hours, Million",0,3816,0,0,0,2,3818,96573
1997,"PRI","Puerto Rico","Kilowatt-hours, Million",0,93,0,0,0,0,93,17997
1997,"PRT","Portugal","Kilowatt-hours, Million",51,13175,0,1,0,38,13265,31940
1997,"PRY","Paraguay","Kilowatt-hours, Million",0,50805,0,0,0,0,50805,3908
1997,"PYF","French Polynesia","Kilowatt-hours, Million",0,121,0,0,0,0,121,303
1997,"REU","Réunion","Kilowatt-hours, Million",0,544,0,0,0,0,544,1304
1997,"ROK","Korea, Republic of","Kilowatt-hours, Million",0,5403,77086,3,0,1,82493,200783
1997,"ROU","Romania","Kilowatt-hours, Million",0,17509,5400,0,0,0,22909,38429
1997,"RUS","Russian Federation","Kilowatt-hours, Million",29,157542,108498,0,0,0,266069,589878
1997,"RWA","Rwanda","Kilowatt-hours, Million",0,140,0,0,0,0,140,127
1997,"SDN","Sudan (former)","Kilowatt-hours, Million",0,975,0,0,0,0,975,1331
1997,"SLV","El Salvador","Kilowatt-hours, Million",486,1429,0,0,0,0,1915,3185
1997,"SRB","Serbia and Montenegro","Kilowatt-hours, Million",0,11171,0,0,0,0,11171,33389
1997,"STP","Sao Tome and Principe","Kilowatt-hours, Million",0,6,0,0,0,0,6,NA
1997,"SUR","Suriname","Kilowatt-hours, Million",0,1213.6,0,0,0,0,1213.6,1272
1997,"SVK","Slovakia","Kilowatt-hours, Million",0,4358,11073,0,0,0,15431,22840
1997,"SVN","Slovenia","Kilowatt-hours, Million",0,3092,5019,0,0,0,8111,9850
1997,"SWE","Sweden","Kilowatt-hours, Million",0,69099,69928,1,0,203,139231,125361
1997,"SWZ","Swaziland","Kilowatt-hours, Million",0,200,0,0,0,0,200,940
1997,"SYR","Syrian Arab Republic","Kilowatt-hours, Million",0,2600,0,0,0,0,2600,11573
1997,"TGO","Togo","Kilowatt-hours, Million",0,93,0,0,0,0,93,474
1997,"THA","Thailand","Kilowatt-hours, Million",2,7200,0,0,0,0,7202,84329
1997,"TJK","Tajikistan","Kilowatt-hours, Million",0,13713,0,0,0,0,13713,11993
1997,"TKM","Turkmenistan","Kilowatt-hours, Million",0,5,0,0,0,0,5,3894
1997,"TUN","Tunisia","Kilowatt-hours, Million",0,47,0,0,0,0,47,7035
1997,"TUR","Turkey","Kilowatt-hours, Million",83,39816,0,0,0,0,39899,79681
1997,"TZA","United Rep. of Tanzania","Kilowatt-hours, Million",0,1449,0,0,0,0,1449,1750
1997,"UGA","Uganda","Kilowatt-hours, Million",0,1253,0,0,0,0,1253,705
1997,"UKR","Ukraine","Kilowatt-hours, Million",0,10032,79433,0,0,0,89465,124151
1997,"URY","Uruguay","Kilowatt-hours, Million",0,6485,0,0,0,0,6485,5581
1997,"USA","United States","Kilowatt-hours, Million",14907,358685,666363,897,0,3254,1044106,3174192
